Gene,Half-life (h)
ARL6IP2,28.5
HDAC2,28.5
TBC1D10B;FP2461,28.5
SLC25A32;MFT;MFTC,28.5
MAPRE2;RP1,28.5
ORC5L;hCG_16999;tcag7.76,28.5
GTPBP6;PGPL,28.5
NUDT9;NUDT10;PSEC0099;UNQ3012/PRO9771,28.5
CHD3,28.5
GMPPA,28.5
FIGNL1,28.5
GARNL1;KIAA0884;TULIP1,28.6
CHD4,28.6
IGBP1;IBP1,28.6
CLPTM1L;CRR9,28.6
MICALL1;KIAA1668;MIRAB13;MICALL2,28.6
KLC1;KLC;KNS2,28.6
EXOC7;EXO70;KIAA1067;DKFZp686P1551,28.6
MAP4,28.6
COPZ1;COPZ;CGI-120;HSPC181,28.6
SMN1;SMN;SMNT;SMN2;SMNC,28.6
BTAF1;TAF172,28.6
WDR48;KIAA1449,28.7
CDY1;CDY1A;CDY1B;CDY2A;CDY2;CDY2B;CDYL;CDYL1,28.7
NFKBIL2;IKBR,28.7
EIF2AK2;PKR;PRKR,28.7
RCOR3;KIAA1343,28.7
TPR,28.7
C8orf33,28.7
UVRAG,28.8
LMBRD2,28.8
METT5D1,28.8
HTATIP2;CC3;TIP30,28.8
POLR1C;POLR1E;RP3-337H4.4;RP3-337H4.4-007,28.8
TANC1;KIAA1728,28.8
PPIE;RP1-118J21.1-003;CYP33;RP1-118J21.1-007,28.8
GNE;GLCNE,28.8
KLC2,28.8
DDX6;HLR2;RCK,28.8
CTBP2;RP11-59C5.2-005,28.9
MARCH5;RNF153,28.9
ARFIP1,28.9
SUPT5H;SPT5;SPT5H,28.9
KIAA0090;PSEC0263;RP4-657E11.8-001,28.9
WDFY1;KIAA1435;WDF1;ZFYVE17,28.9
SNF8;EAP30,28.9
RAB5C;RABL,29
ALDH3A1;ALDH3,29
DDX42,29
MAPKAP1;MIP1;SIN1,29
NUDT15,29
KIAA0406,29
GAMT;hCG_21569,29
C11orf59;PP7157,29.1
USP24;KIAA1057,29.1
GOSR2;GS27,29.1
ZNF207,29.1
VPS33A,29.1
KIAA1618;ALO17,29.1
ORC2L;ORC2,29.1
PIP4K2C;PIP5K2C,29.1
AHSA1;C14orf3;HSPC322,29.2
TBCE,29.2
GABARAP;FLC3B;HT004;GABARAPL1;GEC1,29.2
RPAP1;KIAA1403,29.2
HADHA;HADH,29.2
DAP3;MRPS29,29.2
PAFAH2;RP11-111D20.1-005;RP11-111D20.1-003,29.2
KLHL11,29.2
C16orf80,29.2
MTX1;MTX;MTXN;hCG_1997325,29.2
HTATSF1,29.2
DNM1;DNM,29.2
EIF4H;KIAA0038;WBSCR1;WSCR1,29.3
PPID;CYP40;CYPD,29.3
ABCB6;MTABC3;PRP;UMAT,29.3
PAPOLA;PAP,29.3
STAT5B;STAT5A;STAT5,29.3
CCNA2;CCN1;CCNA,29.3
PLD1,29.3
INF2;C14orf151;C14orf173,29.3
,29.3
SEC24D;KIAA0755,29.3
EPN1,29.3
SRRM2;KIAA0324;SRL300;SRM300;HSPC075,29.3
RFC3,29.3
RBM27;KIAA1311,29.3
SMC1A;DXS423E;KIAA0178;SB1.8;SMC1;SMC1L1,29.3
TAP1;ABCB2;PSF1;RING4;Y3,29.3
DNAJC10;ERDJ5;UNQ495/PRO1012,29.3
TRIM65,29.3
LRRC40,29.4
NCAPH;BRRN;BRRN1;CAPH;KIAA0074,29.4
ARF5,29.4
MED1;ARC205;CRSP1;CRSP200;DRIP205;DRIP230;PBP;PPARBP;PPARGBP;RB18A;TRAP220;TRIP2,29.4
COBRA1;KIAA1182;NELFB,29.4
PPP4R1;MEG1;PP4R1,29.4
SDCCAG1,29.4
PRCP;hCG_27286;PCP,29.5
ATP6V1A;ATP6A1;ATP6V1A1;VPP2,29.5
GNA13,29.5
THADA;GITA;KIAA1767,29.5
PLK1;PLK,29.5
TSC2;TSC4,29.5
DPH1;DPH2L;DPH2L1;OVCA1,29.5
SQLE;ERG1,29.5
MOSPD2,29.5
TRRAP;PAF400,29.5
MAPK1;ERK2;PRKM1;PRKM2,29.5
SBF1;MTMR5;RP4-579N16.7-003;RP4-579N16.7-002,29.5
MRPS14,29.5
RRAS,29.6
C20orf116,29.6
STMN1;LAP18;OP18;RP1-125I3.5-006;RP1-125I3.5-004,29.6
BCKDHA;DKFZp313C0640,29.6
TMF1,29.6
SSSCA1,29.6
DHCR7;D7SR,29.6
SEC63;SEC63L,29.6
HNRPLL;SRRF;BLOCK24,29.6
DLG3;RP11-291O7.3-003;hCG_15353;KIAA1232;RP11-291O7.3-002,29.6
AHCYL1;DCAL;XPVKONA,29.6
CNNM3;ACDP3,29.7
MAT2A;AMS2;MATA2,29.7
STEAP4;STAMP2;TNFAIP9,29.7
HSPH1;HSP105;HSP110;KIAA0201,29.7
CAMSAP1L1;KIAA1078,29.7
CC2D1B;KIAA1836,29.7
PDE12,29.8
CNOT1;CDC39;KIAA1007;NOT1;AD-005,29.8
STUB1;CHIP;PP1131,29.8
PPM1G;PPM1C,29.8
PPT1;RP11-115D7.2-002;PPT,29.8
NADSYN1,29.8
SELENBP1;SBP;RP11-126K1.7-006;RP11-126K1.7-019,29.8
LEMD3;MAN1,29.8
STK24;MST3;STK3,29.8
RARS2;RARSL,29.8
P15RS,29.9
ATAD1;FNP001,29.9
SMPD4;KIAA1418,29.9
TOM1;hCG_41524;UNQ1844,29.9
KLC4;KNSL8;hCG_17653,29.9
RAPH1;ALS2CR18;ALS2CR9;KIAA1681;LPD;PREL2;RMO1,29.9
DPYD,29.9
ARF1,29.9
TTC39C;C18orf17,29.9
ARMC8;S863-2,30
SR140;KIAA0332,30
CDC42BPB;KIAA1124,30
PDS5A;KIAA0648;PDS5;PIG54,30
GTF2H2;BTF2P44,30
CSTF2,30
DIP2B;KIAA1463,30.1
PAPSS1;ATPSK1;PAPSS,30.1
DIDO1;C20orf158;DATF1;KIAA0333,30.1
CAMK1D,30.1
NUDCD2,30.2
RRBP1;KIAA1398,30.2
POLR3A,30.2
NCKIPSD;AF3P21;SPIN90,30.2
CNOT10,30.2
MOCOS,30.2
VPS13A;CHAC;KIAA0986,30.2
PPP2R5A,30.2
NDUFB10;hCG_42700,30.3
ARFGAP1;ARF1GAP,30.3
BAT2;G2,30.3
MVK,30.3
FIP1L1;FIP1;RHE,30.3
CTSC;CPPI,30.3
EIF2S3;EIF2G;eIF-2gA,30.3
AHCTF1P;AHCTF1;ELYS;TMBS62;MSTP108,30.3
SMC2;CAPE;SMC2L1;PRO0324,30.3
NUBP2;NUBP1,30.3
EFTUD2;KIAA0031;SNRP116,30.3
LSM12,30.3
MAP2K3;MEK3;MKK3;PRKMK3,30.3
PFN2,30.4
ABCB1;MDR1;PGY1,30.4
SCARB2;CD36L2;LIMPII,30.4
S100A16;AAG13,30.4
SND1;TDRD11,30.4
RIC8A,30.4
MVD;MPD,30.4
,30.5
PRKAG1,30.5
EXOC3;SEC6;SEC6L1,30.5
GPAA1;GAA1,30.5
RABIF;MSS4;RASGRF3,30.5
RNF20;BRE1A,30.5
MTFMT;FMT;FMT1,30.5
GMPS,30.5
ACSS2;ACAS2,30.5
WDR13,30.5
MAN1A2;MAN1B,30.5
FBXL18;FBL18,30.5
DLG1,30.5
DDX49;DKFZp564G1016;DKFZp564C0716,30.5
UAP1;SPAG2,30.6
NUP214;CAIN;CAN;KIAA0023;RP11-544A12.7-003,30.6
RFC4,30.6
LMO7;FBX20;FBXO20;KIAA0858,30.6
XPO5;KIAA1291;RANBP21;RP3-337H4.5-003;RP3-337H4.5-002,30.6
SMARCD1;BAF60A,30.6
PAF1;PD2,30.6
DDX58,30.6
ITGB4,30.6
MAPK14;CSBP;CSBP1;CSBP2;CSPB1;MXI2,30.7
MRPS30;PDCD9;BM-047,30.7
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010,30.7
WDR44;RP13-25C19.1-004,30.7
C10orf76;RP11-190J1.9;RP11-190J1.9-004,30.7
G3BP2;KIAA0660,30.7
TFIP11;STIP;HSPC006,30.7
UNC45A;SMAP1,30.7
SPAG9;HSS;KIAA0516;MAPK8IP4;SYD1,30.8
C4orf14,30.8
SMAP;C11orf58,30.8
SLC27A4;ACSVL4;FATP4,30.8
BOP1;KIAA0124,30.8
DUSP3;VHR,30.8
UTRN;DMDL,30.8
GTPBP1,30.9
RPUSD2;C15orf19,30.9
GLTP,30.9
PC,30.9
NAAA;ASAHL;PLT,30.9
AK6;AD-004;CGI-137,30.9
DIS3;KIAA1008;RRP44,30.9
SLC39A10;KIAA1265;ZIP10,30.9
STAMBPL1;AMSHLP;KIAA1373,30.9
CAMK1,30.9
RHOT1;ARHT1,31
TOMM34;URCC3,31
ALDOC;ALDC,31
AHNAK2;C14orf78;KIAA2019,31
TRM1L;C1orf25;MSTP070,31
ALDH3A2;ALDH10;FALDH,31
FBXO22;FBX22,31
BCAP31;BAP31;DXS1357E,31
LZTFL1,31
CSK,31
MAOB,31
NKRF;ITBA4;NRF,31
SLC2A1;GLUT1,31
PSEN1;AD3;PS1;PSNL1;PSEN2;AD4;PS2;PSNL2;STM2;hCG_15757,31
ANKS1A;ANKS1;KIAA0229,31
HRB;RAB;RIP,31.1
TUBGCP2;GCP2,31.1
SCAMP1;SCAMP,31.1
PDCD5;TFAR19,31.1
BAT5;G5;NG26;PP199;XXbac-BPG32J3.11-005,31.1
COG8,31.1
RABEP1;RABPT5;RABPT5A,31.1
MCM3,31.2
TRAPPC2;SEDL;TRAPPC2P,31.2
,31.2
BCAS2;DAM1,31.2
ACSL1;FACL1;FACL2;LACS;LACS1;LACS2,31.2
PCBP1,31.2
IPO8;RANBP8,31.2
TPT1;RP11-290D2.1-004;RP11-290D2.1-002;hCG_32792,31.2
ARL8A;ARL10B;GIE2,31.2
CDC5L;KIAA0432;PCDC5RP,31.2
ALCAM;MEMD,31.2
SYNE2;KIAA1011;NUA,31.3
SEC24A,31.3
GAPVD1;GAPEX5;KIAA1521;RAP6,31.3
MRPS2;CGI-91,31.3
MGAT2,31.3
CD276;B7H3;PSEC0249;UNQ309/PRO352,31.3
VRK1,31.3
KIAA1219,31.3
MEIS2;MRG1;hCG_39301,31.3
POLR3B,31.4
DDB1;XAP1,31.4
NPM3,31.4
NECAP1;hCG_22219,31.4
FDPS;FPS;KIAA1293,31.4
PTPN1;PTP1B,31.4
ZC3H4;C19orf7;KIAA1064,31.4
PLRG1,31.4
PSMG1;C21LRP;DSCR2;PAC1,31.4
NOL11;L14,31.5
DIP2A;C21orf106;DIP2;KIAA0184,31.5
ICT1;DS1,31.5
,31.5
VPS45;VPS45A;VPS45B,31.5
P4HA1;P4HA,31.5
OSBP;OSBP1,31.5
GALNT7,31.5
PCYT1A;CTPCT;PCYT1;PCYT1B;CCTB,31.5
DKFZp686G04235;POR;CYPOR,31.5
AMACR,31.5
ANKFY1;ANKHZN;KIAA1255,31.6
IRF3,31.6
SLC44A1;CD92;CDW92;CTL1,31.6
LACTB2;CGI-83,31.6
QPCTL,31.6
UPF1;KIAA0221;RENT1,31.7
MEST;PEG1,31.7
CREB1,31.7
FARS2;FARS1;HSPC320;RP1-236A3.1-002,31.7
MBOAT5;LPCAT3;OACT5,31.7
SF3B2;SAP145;DKFZp781L0540,31.7
PCID2;HT004,31.7
PUS7;KIAA1897,31.7
DYNLL1;DLC1;DNCL1;DNCLC1;HDLC1,31.7
CTR9;KIAA0155;SH2BP1,31.7
RNF214,31.8
MIA3;KIAA0268;UNQ6077/PRO20088,31.8
WHSC2;NELFA;P/OKcl.15,31.8
SHPK;CARKL,31.8
GNA11;GA11,31.8
PRIM1,31.8
GALNT2,31.8
TBCB;CG22;CKAP1,31.8
PTDSS2;PSS2,31.9
ARHGEF10;KIAA0294;hCG_2005257,31.9
UBE2C;UBCH10;RP3-447F3.1-006;hCG_38372;RP3-447F3.1-004,31.9
MACROD1;LRP16,31.9
F8A1;F8A;F8A2;F8A3,31.9
SF3A3;SAP61,31.9
UQCRB;UQBP,31.9
OSBPL8;KIAA1451;ORP8;OSBP10;DKFZp686A11164,31.9
SF1;ZFM1;ZNF162;hCG_23378,31.9
MARK2;EMK1,31.9
PABPN1;PAB2;PABP2,31.9
NDUFA10;hCG_20530,31.9
GLCCI1,31.9
DNAJC3;P58IPK;PRKRI,31.9
SAR1A;SAR1;SARA;SARA1;RP11-367H5.4-004,31.9
LSG1,32
GEMIN7,32
EXOC6;SEC15A;SEC15L;SEC15L1;SEC15L3,32
INPP4B,32
STXBP3,32
HSPBP1;HSPBP;PP1845,32
RAVER2;KIAA1579,32
TRMT1,32
DPY30,32.1
MACF1;ABP620;ACF7;KIAA0465;KIAA1251,32.1
TRIM21;RNF81;RO52;SSA1,32.1
HEATR5B;KIAA1414,32.1
KPNA4;QIP1,32.1
MIER1;KIAA1610,32.1
AAAS;ADRACALA;GL003,32.1
CD2AP,32.1
GPN1;MBDIN;XAB1;HUSSY-23,32.1
SUGT1,32.1
,32.1
COMMD4,32.1
GPSN2;SC2,32.1
IKBKAP variant protein;IKBKAP;ELP1;IKAP,32.2
COMMD2;HSPC042;My004,32.2
GNAO1,32.2
MAP2K2;MEK2;MKK2;PRKMK2;LOC407835,32.2
EIF3K;EIF3S12;ARG134;HSPC029;MSTP001;PTD001,32.2
MRPL11;CGI-113;hCG_2017204,32.2
SUMO2;SMT3B;SMT3H2;SUMO3;hCG_401304;SMT3A;SMT3H1;SUMO4;hCG_2044856;SMT3H4,32.2
CCDC124,32.2
NARFL;PRN,32.2
MAVS;IPS1;KIAA1271;VISA,32.2
TTC37;KIAA0372,32.2
C9orf41;RP11-197P3.7-002,32.2
MBNL1;EXP;KIAA0428;MBNL,32.3
RAB10,32.3
PACS1;KIAA1175,32.3
HBXIP;XIP,32.3
FAM160B1;KIAA1600,32.3
HEXA,32.3
NFS1;NIFS;HUSSY-08,32.3
TMED8;FAM15B;L10,32.3
SMCHD1;KIAA0650,32.3
MAPK3;ERK1;PRKM3;hCG_1983753,32.3
MAK10;EGAP;RP11-379P1.1-002;hCG_29471,32.3
CRKL,32.3
UBE2D3;UBCH5C;hCG_2028213;UBE2D2;UBC4;UBCH5B;PUBC1;hCG_26910;UBE2D4;UBE2D1;SFT;UBCH5;UBCH5A,32.3
PDIA5;PDIR,32.3
TAP2;ABCB3;PSF2;RING11;Y1,32.3
ASH2L;ASH2L1,32.4
ATR;FRP1,32.4
ATP13A1;ATP13A;KIAA1825;CGI-152,32.4
ITGB1;FNRB;MDF2;MSK12;RP11-479G22.2-001;hCG_2017385,32.4
APIP;CGI-29,32.4
MAEA;EMP;HLC10;PIG5,32.4
C6orf167,32.5
NSDHL;H105E3,32.5
TJP2;X104;ZO2,32.5
CCDC44;PRO0477;hCG_1748221,32.5
LYRM7;C5orf31,32.5
EIF3C;EIF3S8;EIF3CL,32.5
SCAMP3;C1orf3;PROPIN1,32.5
TRIM28;KAP1;RNF96;TIF1B,32.5
NOL10,32.5
PTPN13;PNP1;PTP1E;PTPL1,32.5
MMAB,32.5
HNRNPF;HNRPF,32.5
FER;TYK3,32.5
NXF1;TAP,32.5
POLR1B,32.5
LBR,32.6
DPF2;REQ;UBID4,32.6
RNMT;KIAA0398,32.6
PRKACA;PKACA;PRKACB,32.6
CDC37;CDC37A,32.6
LSM14A;C19orf13;FAM61A,32.6
CNN2;hCG_21577,32.6
SYMPK;SPK;SYMPK variant protein,32.6
NACA;HSD48;NACAP1,32.6
PARVA;MXRA2,32.6
NEDD8,32.6
CBFB;hCG_28838,32.6
EIF3M;HFLB5;PCID1;GA17;PNAS-125,32.7
COG6;KIAA1134,32.7
XRN2,32.7
KPNA3;QIP2,32.7
MRPL37;MRPL2;RPML2;HSPC235,32.7
LAMP2;hCG_39412,32.7
NUP35;MP44;NUP53,32.7
TRIM47;GOA;RNF100,32.7
RANGAP1;KIAA1835;SD,32.7
PAK2,32.7
DIAPH1;DIAP1,32.7
SMG1;ATX;KIAA0421;LIP;DKFZp779K0112,32.7
SCP2,32.8
KIAA0564;RP11-157L14.3-003,32.8
HSPA4L;hCG_37382,32.8
CAB39;MO25;CGI-66,32.9
SAKS1,32.9
TBL1XR1;IRA1;TBLR1,32.9
MRPL16;PNAS-111,32.9
RAB3GAP2;KIAA0839,32.9
LRRC16A;CARMIL;LRRC16,32.9
UPF2;KIAA1408;RENT2,33
BROX;BROFTI;C1orf58,33
MT-ND4;MTND4;NADH4;ND4,33
PLCXD3,33
WBP11;NPWBP;SNP70,33
RFC2,33
SGTB;SGT2,33
INPPL1;SHIP2,33
BRI3BP;KG19,33
ANKRD28;KIAA0379,33
VAMP3;SYB3;VAMP2;SYB2,33.1
ARL1,33.1
PPM1A;PPPM1A;PPM1B;PP2CB,33.1
INTS5;KIAA1698,33.1
PIGT;CGI-06;PSEC0163;UNQ716/PRO1379,33.1
GTF2F2;RAP30,33.1
MAP1B,33.1
ENAH;MENA,33.1
OVCA2,33.1
TUBG1;TUBG;TUBG2,33.2
MTMR12;KIAA1682;PIP3AP,33.2
FKBP10;FKBP65;PSEC0056,33.2
DUSP23;LDP3;VHZ,33.2
DDX59;ZNHIT5,33.3
CPSF7,33.3
ATP6V0A2;hCG_1786229,33.3
HEATR3,33.3
STIM1;GOK,33.3
TRIP4,33.3
NEK7;NEK6,33.3
ARF4;ARF2,33.3
EIF2B2;EIF2BB,33.3
MDN1;KIAA0301,33.3
C17orf71;ABC2,33.3
DHX16;DBP2;DDX16;KIAA0577;DAQB-47P19.12-001;DADB-129D20.3-002;DAMA-178G23.3-002;DAMC-83F13.2-002;DASS-182C6.7-002;XXbac-BCX48F10.8-002;XXbac-BPG27H4.6-002;hCG_26008,33.3
RAB3GAP1;KIAA0066;RAB3GAP,33.4
TMEM48;NDC1,33.4
PDLIM7;ENIGMA,33.4
EXOC6B;KIAA0919;SEC15B;SEC15L2,33.4
RBBP6;P2PR;PACT;RBQ1;My038,33.4
NOC4L,33.4
ACTL6A;BAF53;BAF53A,33.4
MLKL,33.4
CD70;CD27L;CD27LG;TNFSF7,33.4
PTCD3;TRG15,33.4
YIF1B;PP4519;UNQ3073/PRO9905,33.4
RBBP4;RBAP48,33.4
BRWD2;KIAA1351;WDR11;WDR15,33.4
PPME1;PME1;PP2593;PRO0750,33.5
NDUFB9;LYRM3;UQOR22,33.5
FAM18B2;Nbla10383;FAM18B;CGI-148;NPD008,33.5
MCM4;CDC21,33.5
PLCD3;KIAA1964,33.5
MCCC2;MCCB,33.5
CHORDC1;CHP1,33.5
CDK5RAP2;CEP215;KIAA1633;RP11-412P1.1-013;RP11-412P1.1-014;PDE4DIP;CMYA2;KIAA0454;KIAA0477;MMGL;DKFZp686M1993,33.6
WUGSC:H_LUCA16.1;GNAI2;GNAI2B;WUGSC:H_LUCA15.1,33.6
TMEM33;DB83,33.6
ITGA6,33.6
RMP;C19orf2;NNX3;URI,33.6
RABEP2;RABPT5B,33.6
PPAT;GPAT,33.6
DDX19A;DDX19L;DKFZp686C21137;DDX19B;DBP5;DDX19,33.6
EIF5,33.6
OCIAD2,33.6
SH3PXD2B;KIAA1295,33.7
WASL,33.7
GFER;ALR;HERV1,33.7
CLPB;HSP78;SKD3,33.7
SBDS;CGI-97,33.7
PCYT2,33.7
MEPCE;BCDIN3,33.8
ARPC5L,33.8
AACS;ACSF1,33.8
RRP1B;KIAA0179,33.8
PPP1R13L;IASPP;NKIP1;PPP1R13BL;RAI,33.8
SCO2,33.8
BZW2;HSPC028;MSTP017,33.8
FAM126A;DRCTNNB1A,33.8
VPS25;DERP9;EAP20,33.8
MBNL;MBNL1;hCG_28028;EXP;KIAA0428;DKFZp686P06174,33.8
CCDC6;D10S170;TST1;hCG_2024505,33.8
DIAPH2;DIA;hCG_1811114,33.8
EIF4A1;DDX2A;EIF4A,33.9
GINS3;PSF3,33.9
SAPS1;KIAA1115;PP6R1,33.9
PSAT1;PSA,33.9
STRN3;GS2NA;SG2NA,33.9
PIGK;GPI8,33.9
MTA2;MTA1L1;PID,33.9
DOCK1,33.9
GLRX;GRX,33.9
PTRF;FKSG13,34
PHKB,34
RAB21;KIAA0118,34
COG1;KIAA1381;LDLB,34
HEBP1;HBP,34
TM9SF4;KIAA0255,34
CUL2;RP11-297A16.3-005;RP11-297A16.3-007,34
pp8997;TBC1D2;PARIS1;TBC1D2A;RP11-404F11.2-006;hCG_29947,34
EFR3A;KIAA0143,34
UBXD1;UBXDC2,34
FTO;KIAA1752,34.1
KIAA1522,34.1
RPL10;XX-FW83563B9.1-011;DXS648E;QM;RPL10L;XX-FW83563B9.1-009,34.1
CENTB2;KIAA0041,34.1
EML4;C2orf2;EMAPL4,34.1
DDI2,34.1
PSMC3;TBP1,34.1
HP1BP3,34.1
FNTB,34.1
DNM2;DYN2,34.1
EMG1;C2F,34.1
PFDN6;HKE2;PFD6;DADB-159G18.5-007;DAMC-227D19.11-007;DAQB-193B15.2-007;XXbac-BCX165D10.2-006;XXbac-BPG185D15.3-007,34.1
TCEA1;GTF2S;TFIIS,34.2
COMMD5;HT002,34.2
BAG5;KIAA0873,34.2
MCM2;BM28;CCNL1;CDCL1;KIAA0030,34.2
YKT6,34.2
PAIP1,34.2
NEK9;KIAA1995;NEK8;NERCC,34.2
RALB;hCG_17321,34.2
MTMR9;C8orf9;MTMR8,34.2
RBM39;HCC1;RNPC2;RP11-353C18.2-035;DKFZp686A11192;hCG_38221,34.2
JMJD6;KIAA0585;PTDSR,34.2
FRAP1;FRAP;FRAP2,34.3
GGNBP2;LCRG1;LZK1;ZNF403,34.3
TIAL1;hCG_40603,34.3
UROD;RP11-69J16.2-003,34.3
PHF23,34.3
AP2A2;ADTAB;CLAPA2;HYPJ;KIAA0899,34.3
NOLC1;KIAA0035,34.3
FHOD1;FHOS;FHOS1,34.3
SNTB2;D16S2531E;SNT2B2;SNTL,34.3
LAGE3;DXS9879E;ESO3;ITBA2,34.3
ELP2;STATIP1,34.4
SYNGAP1;KIAA1938,34.4
NAP1L1;NRP,34.4
COMMD8;MDS022,34.4
IMPA2;IMP.18P,34.4
PEX6;PXAAA1;hCG_17647,34.4
EIF1AY;EIF1AX;EIF1A;EIF4C,34.4
PDCD10;CCM3;TFAR15,34.4
FAM120A;C9orf10;KIAA0183,34.5
ANAPC1;TSG24,34.5
DNAJC8;SPF31;HSPC315;HSPC331,34.5
RAB8B,34.5
YIPF5;FINGER5;YIP1A;PP12723;SB140;UNQ3123/PRO10275,34.5
SPTBN2;KIAA0302,34.5
TSNAX;TRAX;RP11-17H4.1-003,34.5
MRPS36;DC47,34.5
HMOX2;HO2,34.5
ACBD3;GCP60;GOCAP1;GOLPH1,34.6
NDUFAF1;CIA30;CGI-65,34.6
DPH2;DPH2L2,34.6
GBP2;hCG_1811329,34.6
GTF2F1;RAP74,34.6
SPNS1;SPIN1;PP20300,34.6
ATP11C;ATPIG;ATPIQ,34.6
RAB32,34.7
EIF3B;EIF3S9,34.7
PDHX;PDX1,34.7
EXOC4;KIAA1699;SEC8;SEC8L1,34.7
GCLM;GLCLR,34.7
TBL2;WBSCR13;UNQ563/PRO1125,34.8
USP15;KIAA0529,34.8
HS2ST1;HS2ST;KIAA0448,34.8
LNPEP;OTASE,34.8
DDX31,34.8
UFM1;C13orf20;BM-002;RP11-131P10.1-003;RP11-131P10.1-005,34.8
HZGJ;WDR92;DKFZp434B156,34.8
TMEM165;TPARL,34.8
CEP192;KIAA1569;PP8407,34.8
ZNF598,34.8
RNUXA;PHAX,34.8
ORC3L;LATHEO,34.8
MRPL28;MAAT1;Z97634.1-001;Z97634.1-010;Z97634.1-009;Z97634.1-011,34.8
KPNA1;RCH2,34.8
IMPDH1;tcag7.1036;IMPD1,34.9
NSFL1C;RP4-776F14.2-005,34.9
RAB5A;RAB5,34.9
RFC5,34.9
CRTAP;CASP,34.9
PSMD8,34.9
PTMA;TMSA;RP11-193G17.1-001,34.9
PPP6C;PPP6,35
NUP107,35
EXOC1;SEC3;SEC3L1;BM-012,35
CHUK;IKKA;TCF16,35
EARS2;KIAA1970,35
OPTN;FIP2;GLC1E;HYPL;NRP,35
CUL4B;KIAA0695;hCG_40765,35
NDUFA11,35
SAPS2;KIAA0685;RP4-579N16.5-002;RP4-579N16.5-003,35
PON2;tcag7.307,35.1
HNRNPH1;HNRPH;HNRPH1,35.1
HTT;HD;IT15,35.1
SNX12,35.1
RBM26;C13orf10;PRO1777,35.1
SLC35E1;PSEC0038,35.1
UCHL5;RP11-101E13.2-007;UCH37;AD-019;CGI-70;RP11-101E13.2-006;RP11-101E13.2-005;RP11-101E13.2-011,35.1
LLGL1;DLG4;HUGL;HUGL1,35.1
MCM3AP;GANP;KIAA0572;MAP80,35.1
SPTBN1;SPTB2,35.1
MAP2K6;MEK6;MKK6;PRKMK6,35.1
SDAD1;NUC130,35.1
RAB31;RAB22B,35.1
EPS8L2;EPS8R2;PP13181,35.1
CSNK2B;DADB-127H9.2-004;DAMA-236L13.2-004;DAMC-157M7.2-004;DAQB-195H10.8-004;DASS-336N12.7-004;XXbac-BCX88C14.4-004;hCG_43725;CK2N;G5A;DADB-127H9.2-002;DAMA-236L13.2-002;DAMC-157M7.2-002;DAQB-195H10.8-002;DASS-336N12.7-002;XXbac-BCX88C14.4-002;XXbac-BPG32J3.6-002,35.1
ARF6,35.1
SLC44A2;CTL2;PSEC0210,35.2
MRPS5,35.2
FAM114A2;C5orf3,35.2
MTHFD1L;FTHFSDC1,35.2
EPS15L1;EPS15R;hCG_36964,35.3
CD99;MIC2;MIC2X;MIC2Y;hCG_1733152,35.3
RCN2;ERC55,35.3
CDC23;ANAPC8,35.3
ASPH,35.3
TBC1D15;hCG_25175,35.3
RSU1;RSP1,35.3
CARHSP1,35.3
UFC1;CGI-126;HSPC155,35.4
CPSF1;CPSF160,35.4
EIF2AK4;GCN2;KIAA1338,35.4
MAP4,35.4
LPGAT1;FAM34A;KIAA0205,35.4
NFYC;RP5-1066H13.1-012;RP5-1066H13.1-003;hCG_22867;RP5-1066H13.1-011;hCBF-C,35.4
CIAO1;WDR39,35.4
KIAA1833,35.4
,35.4
DNAJB1;DNAJ1;HDJ1;HSPF1,35.5
IKBKB;IKKB,35.5
TARBP1;TRM3;TRP185,35.5
RBM3;RNPL,35.5
SCRIB;CRIB1;KIAA0147;LAP4;SCRB1;VARTUL,35.5
KIAA1967;DBC1,35.5
NAMPT;PBEF;PBEF1;RP11-92J19.4;RP11-92J19.4-001,35.5
TBL3,35.5
AARSD1,35.5
RAB14,35.5
SAMHD1;MOP5,35.5
ZW10,35.5
MRPL13,35.5
ASCC2;ASC1P100,35.5
EPS15;AF1P,35.5
NCAPH2;CAPH2,35.6
MRPL20,35.6
TRMT11;C6orf75;MDS024,35.6
VPS33B,35.6
TCEB1,35.6
TMEM41A;UNQ168/PRO194,35.6
EIF3A;EIF3S10;KIAA0139,35.6
SC65;NOL55,35.6
C2orf49,35.6
STAMBP;AMSH,35.6
NUP98;ADAR2,35.6
CYB5A;CYB5,35.7
CHML;REP2,35.7
MRPL3;MRL3;RPML3,35.7
NPTN;SDFR1;SDR1,35.7
IDE,35.7
ERMP1;FXNA;KIAA1815,35.7
HGS;HRS,35.7
DNAJA3;HCA57;TID1,35.7
LIG3,35.7
LEPREL2;P3H3,35.7
TARDBP;TDP43,35.7
IFI16;IFNGIP1,35.7
KIAA0082,35.7
PTPN9,35.7
NEDD5;SEPT2;DIFF6;KIAA0158,35.8
STRN,35.8
MCFD2;SDNSF,35.8
ARHGEF1;hCG_22327,35.8
FRYL;AF4P12;KIAA0826,35.8
RASA1;RASA,35.8
PEF1;ABP32;UNQ1845/PRO3573,35.8
DDX46;KIAA0801,35.8
LRRFIP1;GCF2;TRIP;tmp_locus_7,35.8
PIK3CA,35.8
NUP210;KIAA0906;PSEC0245,35.8
SGTA;SGT,35.8
