Gene,Half-life (h)
YML025C,0.833333333
YML026C,5.35
YML027W,0.05
YML028W,5
YML029W,0.3
YML030W,1.05
YML031W,1.633333333
YML032C,0.45
YML034W,0.516666667
YML035C,0.55
YML037C,0.033333333
YML041C,1.25
YML042W,0.783333333
YML043C,0.383333333
YML046W,1.033333333
YML048W,1.8
YML051W,47.6
YML052W,3.45
YML053C,0.2
YML054C,0.9
YML055W,1.266666667
YML056C,1.083333333
YML057W,0.783333333
YML058W-A,0.05
YML060W,0.6
YML061C,2.766666667
YML062C,0.716666667
YML064C,0.433333333
YML065W,1.416666667
YML067C,2.766666667
YML070W,0.7
YML071C,0.516666667
YML072C,0.533333333
YML076C,0.05
YML078W,0.966666667
YML079W,1.266666667
YML080W,0.616666667
YML081C-A,1.05
YML081W,0.05
YML082W,0.966666667
YML085C,0.683333333
YML086C,0.65
YML091C,0.033333333
YML092C,133.1166667
YML093W,0.15
YML094W,0.85
YML095C,0.7
YML096W,0.566666667
YML097C,1.416666667
YML098W,0.533333333
YML100W,0.65
YML101C,5
YML102W,0.75
YML103C,0.766666667
YML104C,0.05
YML105C,1.1
YML107C,3.033333333
YML108W,0.983333333
YML109W,0.783333333
YML110C,1.216666667
YML111W,0.033333333
YML112W,1.566666667
YML113W,0.7
YML114C,0.4
YML115C,0.033333333
YML116W,0.316666667
YML117W,2.316666667
YML118W,1.133333333
YML120C,0.716666667
YML123C,0.416666667
YML124C,7.466666667
YML125C,5
YML126C,0.766666667
YML128C,0.566666667
YML131W,5
YML132W,0.55
YMR001C,0.166666667
YMR002W,5
YMR003W,0.35
YMR004W,0.3
YMR005W,0.383333333
YMR006C,0.033333333
YMR010W,5
YMR011W,5
YMR012W,0.733333333
YMR014W,1.633333333
YMR016C,0.05
YMR019W,0.05
YMR020W,0.9
YMR021C,1.55
YMR022W,0.516666667
YMR023C,0.533333333
YMR024W,1.566666667
YMR026C,0.55
YMR027W,0.433333333
YMR029C,0.483333333
YMR031C,0.15
YMR032W,0.533333333
YMR036C,0.2
YMR037C,0.033333333
YMR038C,5
YMR039C,0.766666667
YMR043W,5
YMR044W,0.266666667
YMR048W,0.033333333
YMR049C,0.283333333
YMR052W,0.116666667
YMR054W,0.55
YMR058W,0.766666667
YMR060C,0.35
YMR061W,0.116666667
YMR064W,1.4
YMR066W,0.633333333
YMR067C,0.366666667
YMR068W,0.966666667
YMR069W,0.5
YMR070W,0.083333333
YMR071C,0.733333333
YMR072W,1.516666667
YMR073C,1.9
YMR074C,5
YMR075W,0.616666667
YMR076C,0.583333333
YMR077C,2.066666667
YMR078C,0.583333333
YMR079W,2.483333333
YMR080C,0.3
YMR083W,5
YMR086W,0.666666667
YMR089C,0.483333333
YMR090W,1.816666667
YMR091C,1.933333333
YMR093W,2.033333333
YMR097C,1.15
YMR098C,5
YMR100W,1.233333333
YMR102C,0.383333333
YMR104C,1.183333333
YMR105C,0.716666667
YMR106C,0.266666667
YMR107W,0.45
YMR108W,0.666666667
YMR109W,2.8
YMR110C,5.35
YMR111C,0.166666667
YMR112C,1.933333333
YMR113W,0.9
YMR114C,0.816666667
YMR115W,2.6
YMR116C,2.616666667
YMR117C,1.233333333
YMR120C,0.65
YMR121C,2.366666667
YMR123W,0.95
YMR124W,7.166666667
YMR125W,1.083333333
YMR127C,0.1
YMR128W,6.55
YMR129W,0.766666667
YMR132C,0.633333333
YMR134W,2.35
YMR135C,2.6
YMR137C,0.266666667
YMR138W,1.066666667
YMR139W,0.35
YMR140W,0.316666667
YMR142C,1.116666667
YMR143W,2.183333333
YMR146C,20.83333333
YMR148W,5
YMR149W,5.483333333
YMR152W,0.45
YMR154C,0.033333333
YMR157C,0.433333333
YMR159C,0.933333333
YMR161W,0.933333333
YMR162C,0.783333333
YMR163C,0.166666667
YMR164C,0.316666667
YMR165C,1.2
YMR166C,0.533333333
YMR167W,0.166666667
YMR168C,0.366666667
YMR169C,0.566666667
YMR170C,5
YMR172W,0.05
YMR173W,1.05
YMR174C,5
YMR175W,0.566666667
YMR178W,5
YMR179W,0.75
YMR180C,1.9
YMR181C,0.433333333
YMR182C,5
YMR184W,0.366666667
YMR186W,1.816666667
YMR188C,1.35
YMR189W,1.15
YMR192W,0.316666667
YMR193W,7.216666667
YMR194W,3.566666667
YMR195W,0.7
YMR196W,5.766666667
YMR198W,0.3
YMR199W,0.1
YMR200W,0.333333333
YMR201C,0.516666667
YMR202W,0.483333333
YMR204C,0.5
YMR205C,1.6
YMR208W,0.716666667
YMR209C,0.866666667
YMR213W,0.466666667
YMR214W,1.116666667
YMR215W,0.283333333
YMR216C,1.033333333
YMR218C,2.183333333
YMR220W,1.533333333
YMR222C,0.116666667
YMR223W,0.183333333
YMR224C,0.116666667
YMR225C,0.85
YMR226C,0.783333333
YMR227C,0.916666667
YMR228W,0.6
YMR229C,0.25
YMR230W,24.13333333
YMR231W,1.066666667
YMR233W,1.766666667
YMR234W,0.416666667
YMR235C,0.566666667
YMR236W,1.55
YMR237W,0.766666667
YMR239C,1.716666667
YMR240C,0.9
YMR241W,0.35
YMR242C,2.283333333
YMR243C,0.583333333
YMR244C-A,0.55
YMR247C,0.05
YMR250W,1.033333333
YMR251W-A,0.366666667
YMR252C,5
YMR253C,0.283333333
YMR255W,1.1
YMR257C,0.433333333
YMR258C,0.883333333
YMR259C,1.483333333
YMR260C,0.533333333
YMR261C,0.366666667
YMR262W,0.65
YMR263W,5
YMR264W,0.416666667
YMR266W,0.7
YMR267W,5.95
YMR268C,0.866666667
YMR269W,0.383333333
YMR270C,0.15
YMR271C,0.533333333
YMR272C,1.283333333
YMR273C,0.4
YMR275C,0.166666667
YMR276W,0.833333333
YMR277W,0.333333333
YMR278W,0.433333333
YMR280C,0.183333333
YMR281W,0.866666667
YMR282C,0.75
YMR283C,0.866666667
YMR284W,0.333333333
YMR285C,0.366666667
YMR286W,5
YMR287C,0.583333333
YMR288W,0.45
YMR289W,5
YMR290W-A,3.483333333
YMR291W,0.233333333
YMR292W,0.133333333
YMR293C,1.416666667
YMR296C,5
YMR297W,0.216666667
YMR299C,2.683333333
YMR301C,0.566666667
YMR302C,0.766666667
YMR303C,0.683333333
YMR304W,0.333333333
YMR305C,0.3
YMR308C,1.466666667
YMR309C,5
YMR310C,0.3
YMR311C,0.883333333
YMR313C,0.35
YMR314W,5
YMR315W,0.883333333
YMR316W,0.333333333
YMR318C,0.95
YMR319C,1.933333333
YMR322C,0.05
YNL001W,1.766666667
YNL002C,1.6
YNL003C,0.483333333
YNL004W,0.05
YNL005C,0.433333333
YNL006W,0.616666667
YNL007C,4.566666667
YNL008C,0.733333333
YNL009W,0.216666667
YNL010W,1.616666667
YNL011C,0.466666667
YNL014W,0.05
YNL015W,1.766666667
YNL016W,1.2
YNL020C,0.616666667
YNL022C,0.816666667
YNL023C,1.483333333
YNL024C,0.216666667
YNL025C,4
YNL027W,0.166666667
YNL029C,0.266666667
YNL030W,2.783333333
YNL031C,3.716666667
YNL032W,8.6
YNL035C,1.2
YNL036W,0.233333333
YNL037C,0.483333333
YNL039W,0.216666667
YNL040W,0.25
YNL041C,1.683333333
YNL044W,0.733333333
YNL046W,0.483333333
YNL047C,0.816666667
YNL048W,2.533333333
YNL051W,0.466666667
YNL052W,4.166666667
YNL053W,0.25
YNL056W,5
YNL059C,0.633333333
YNL061W,14.76666667
YNL062C,1.15
YNL063W,1.533333333
YNL064C,0.566666667
YNL066W,0.95
YNL067W,5
YNL068C,0.433333333
YNL071W,0.866666667
YNL072W,0.816666667
YNL073W,0.833333333
YNL077W,0.333333333
YNL078W,0.616666667
YNL079C,2.55
YNL080C,0.15
YNL081C,0.25
YNL082W,0.033333333
YNL083W,0.433333333
YNL084C,1.5
YNL085W,0.466666667
YNL087W,0.316666667
YNL088W,1.35
YNL091W,0.533333333
YNL092W,0.2
YNL093W,0.466666667
YNL094W,1.066666667
YNL095C,1.383333333
YNL096C,5
YNL097C,0.816666667
YNL098C,0.416666667
YNL099C,0.7
YNL100W,2.1
YNL101W,0.433333333
YNL102W,5
YNL103W,0.15
YNL104C,0.7
YNL106C,5
YNL107W,1.533333333
YNL108C,5
YNL110C,2.583333333
YNL111C,1.216666667
YNL113W,5
YNL116W,0.383333333
YNL118C,0.6
YNL119W,0.85
YNL121C,0.483333333
YNL122C,5
YNL123W,1.2
YNL124W,1.366666667
YNL126W,0.533333333
YNL127W,1.4
YNL129W,5
YNL130C,0.65
YNL131W,5
YNL132W,0.516666667
YNL133C,0.316666667
YNL134C,1.733333333
YNL135C,3.266666667
YNL136W,0.183333333
YNL137C,5
YNL138W,1.45
YNL139C,1.433333333
YNL141W,1.366666667
YNL143C,0.616666667
YNL147W,5
YNL148C,0.033333333
YNL152W,0.433333333
YNL153C,5
YNL154C,0.3
YNL155W,1.3
YNL156C,0.783333333
YNL158W,0.816666667
YNL161W,0.516666667
YNL162W,3.733333333
YNL162W-A,0.283333333
YNL163C,0.033333333
YNL167C,0.3
YNL168C,7.4
YNL169C,0.266666667
YNL172W,0.516666667
YNL173C,0.666666667
YNL175C,1.3
YNL177C,2.516666667
YNL180C,0.483333333
YNL181W,49.85
YNL183C,0.116666667
YNL184C,1.583333333
YNL185C,2.816666667
YNL186W,0.9
YNL187W,0.55
YNL189W,0.65
YNL190W,0.283333333
YNL191W,0.883333333
YNL197C,0.366666667
YNL200C,2.35
YNL201C,2.283333333
YNL206C,5
YNL207W,1.016666667
YNL209W,11.86666667
YNL211C,0.716666667
YNL212W,0.366666667
YNL213C,1.033333333
YNL215W,4.683333333
YNL216W,0.7
YNL217W,0.683333333
YNL218W,0.366666667
YNL220W,0.95
YNL223W,0.633333333
YNL224C,0.516666667
YNL225C,0.483333333
YNL227C,0.583333333
YNL229C,0.65
YNL230C,0.216666667
YNL231C,1.15
YNL232W,0.883333333
YNL234W,0.416666667
YNL236W,5
YNL238W,1.55
YNL239W,0.333333333
YNL241C,5
YNL242W,9.566666667
YNL243W,8
YNL245C,0.133333333
YNL246W,5
YNL247W,0.65
YNL248C,1.883333333
YNL249C,1.5
YNL250W,5
YNL251C,0.883333333
YNL252C,0.716666667
YNL254C,0.233333333
YNL255C,2.25
YNL256W,0.216666667
YNL258C,0.483333333
YNL259C,0.65
YNL260C,5
YNL261W,0.566666667
YNL262W,3.166666667
YNL264C,0.866666667
YNL265C,2.3
YNL267W,5
YNL268W,0.35
YNL271C,1.316666667
YNL272C,0.766666667
YNL273W,1.716666667
YNL274C,0.833333333
YNL275W,0.1
YNL277W,0.383333333
YNL278W,0.033333333
YNL279W,0.033333333
YNL280C,3.633333333
YNL281W,5
YNL282W,0.85
YNL284C,1.816666667
YNL286W,0.05
YNL287W,0.616666667
YNL289W,0.05
YNL290W,0.9
YNL291C,0.166666667
YNL292W,1.083333333
YNL293W,0.383333333
YNL295W,0.25
YNL297C,0.366666667
YNL298W,1.75
YNL299W,0.583333333
YNL300W,5
YNL304W,0.4
YNL308C,0.516666667
YNL309W,1.15
YNL310C,1.683333333
YNL311C,0.233333333
YNL312W,2.083333333
YNL313C,0.783333333
YNL315C,1.066666667
YNL316C,0.883333333
YNL317W,0.633333333
YNL320W,0.383333333
YNL322C,0.233333333
YNL323W,0.283333333
YNL325C,0.3
YNL326C,0.55
YNL329C,0.733333333
YNL330C,19.46666667
YNL336W,0.966666667
YNR004W,5
YNR006W,0.116666667
YNR009W,0.316666667
YNR010W,0.5
YNR011C,0.116666667
YNR012W,0.833333333
YNR013C,0.616666667
YNR014W,1.816666667
YNR015W,1.65
YNR016C,3.883333333
YNR018W,5
YNR021W,0.4
YNR024W,0.033333333
YNR026C,1.016666667
YNR027W,3.9
YNR029C,0.666666667
YNR030W,0.983333333
YNR032W,0.65
YNR033W,0.466666667
YNR034W,0.616666667
YNR034W-A,5
YNR035C,0.716666667
YNR036C,0.216666667
YNR038W,1.233333333
YNR039C,0.65
YNR040W,0.733333333
YNR043W,1.083333333
YNR045W,1.133333333
YNR046W,0.6
YNR047W,4.916666667
YNR048W,0.5
YNR049C,0.65
YNR051C,0.3
YNR052C,0.8
YNR053C,6.35
YNR054C,1.566666667
YNR058W,0.933333333
YNR061C,0.116666667
YNR074C,0.816666667
YNR075W,9.133333333
YOL001W,3.466666667
YOL004W,0.283333333
YOL005C,5
YOL006C,0.583333333
YOL009C,0.4
YOL010W,0.766666667
YOL011W,0.25
YOL012C,4.35
YOL013C,0.75
YOL016C,5
YOL017W,0.5
YOL019W,1.216666667
YOL020W,0.433333333
YOL021C,0.45
YOL022C,0.733333333
YOL023W,0.183333333
YOL025W,0.6
YOL027C,0.716666667
YOL028C,0.3
YOL030W,0.183333333
YOL031C,12.98333333
YOL032W,5
YOL033W,1.8
YOL034W,7.55
YOL038W,5
YOL039W,2.65
YOL041C,0.583333333
YOL042W,0.783333333
YOL043C,5
YOL044W,2.383333333
YOL045W,0.75
YOL047C,0.583333333
YOL048C,1.866666667
YOL049W,1.25
YOL051W,0.05
YOL052C,1.85
YOL052C-A,5
YOL054W,0.9
YOL055C,0.833333333
YOL056W,5
YOL057W,0.933333333
YOL058W,2.25
YOL059W,1.933333333
YOL060C,0.133333333
YOL061W,2.066666667
YOL062C,0.033333333
YOL064C,0.516666667
YOL065C,0.233333333
YOL066C,0.7
YOL067C,0.533333333
YOL068C,0.933333333
YOL069W,1.9
YOL070C,0.883333333
YOL071W,0.983333333
YOL072W,1.1
YOL076W,2.316666667
YOL077C,2.833333333
YOL078W,0.183333333
YOL080C,1.616666667
YOL081W,0.216666667
YOL082W,0.683333333
YOL087C,5
YOL088C,0.583333333
YOL090W,0.533333333
YOL092W,0.216666667
YOL093W,5
YOL094C,5
YOL096C,0.05
YOL097C,2.55
YOL098C,0.4
YOL100W,0.2
YOL101C,0.316666667
YOL102C,1.866666667
YOL103W,1.183333333
YOL104C,0.216666667
YOL105C,0.683333333
YOL107W,0.533333333
YOL108C,0.7
YOL109W,5
YOL110W,0.333333333
YOL111C,2.933333333
YOL112W,0.466666667
YOL113W,0.35
YOL115W,0.716666667
YOL116W,0.15
YOL117W,0.85
YOL121C,5
YOL124C,0.833333333
YOL125W,1.016666667
YOL126C,4.066666667
YOL129W,5
YOL130W,0.216666667
YOL135C,0.616666667
YOL136C,0.866666667
YOL137W,2.15
YOL140W,1.35
YOL141W,0.383333333
YOL142W,4.033333333
YOL143C,1.016666667
YOL144W,4.466666667
YOL145C,0.4
YOL146W,0.316666667
YOL148C,0.416666667
YOL149W,0.383333333
YOL151W,1.5
YOL159C-A,0.033333333
YOR001W,0.316666667
YOR004W,5
YOR006C,0.966666667
YOR007C,25.85
YOR008C,0.416666667
YOR014W,0.3
YOR016C,10.1
YOR017W,0.316666667
YOR018W,0.266666667
YOR021C,2.15
YOR022C,0.8
YOR023C,0.4
YOR025W,0.05
YOR026W,0.366666667
YOR027W,1.483333333
YOR033C,0.033333333
YOR035C,0.633333333
YOR037W,2.45
YOR038C,0.483333333
YOR039W,5
YOR040W,4.2
YOR042W,0.05
YOR043W,0.683333333
YOR044W,0.116666667
YOR046C,1.166666667
YOR047C,0.133333333
YOR052C,1.716666667
YOR056C,3.9
YOR057W,0.566666667
YOR058C,0.05
YOR060C,0.35
YOR061W,0.9
YOR062C,0.533333333
YOR063W,2
YOR065W,2.683333333
YOR069W,0.3
YOR070C,0.35
YOR071C,0.183333333
YOR073W,0.183333333
YOR076C,0.333333333
YOR077W,0.633333333
YOR078W,1.383333333
YOR081C,0.283333333
YOR083W,1.183333333
YOR084W,1.05
YOR085W,1.95
YOR086C,5.3
YOR090C,0.45
YOR091W,0.75
YOR092W,0.05
YOR095C,5
YOR098C,0.35
YOR099W,0.05
YOR101W,1.766666667
YOR104W,1.15
YOR106W,0.216666667
YOR108W,0.633333333
YOR109W,1.133333333
YOR110W,0.533333333
YOR111W,0.7
YOR112W,0.65
YOR113W,0.1
YOR118W,1.433333333
YOR120W,0.75
YOR123C,0.816666667
YOR124C,1.333333333
YOR127W,0.616666667
YOR129C,0.4
YOR130C,0.383333333
YOR131C,0.383333333
YOR132W,0.333333333
YOR133W,2.583333333
YOR136W,5
YOR138C,0.5
YOR140W,0.383333333
YOR141C,3.316666667
YOR142W,17.1
YOR143C,1.366666667
YOR144C,0.033333333
YOR147W,0.533333333
YOR150W,5
YOR152C,1.15
YOR153W,1.483333333
YOR154W,0.35
YOR155C,0.833333333
YOR156C,0.316666667
YOR157C,4.233333333
YOR158W,0.9
YOR159C,5
YOR160W,1.133333333
YOR161C,0.716666667
YOR163W,5
YOR164C,4.533333333
YOR165W,2.25
YOR167C,1.95
YOR168W,0.416666667
YOR171C,0.783333333
YOR172W,1.533333333
YOR174W,5
YOR175C,5
YOR176W,2.05
YOR177C,0.616666667
YOR179C,4.783333333
YOR181W,0.333333333
YOR182C,1.233333333
YOR188W,0.683333333
YOR189W,5
YOR193W,0.7
YOR195W,0.416666667
YOR196C,1.15
YOR197W,0.316666667
YOR198C,2.133333333
YOR199W,6.2
YOR201C,0.416666667
YOR202W,0.233333333
YOR205C,0.883333333
YOR206W,3.733333333
YOR207C,0.416666667
YOR208W,0.05
YOR209C,2.933333333
YOR212W,1.233333333
YOR213C,1.133333333
YOR215C,1.666666667
YOR216C,0.133333333
YOR217W,0.733333333
YOR219C,0.25
YOR220W,0.416666667
YOR221C,5.366666667
YOR223W,0.366666667
YOR224C,5
YOR226C,0.516666667
YOR227W,0.05
YOR229W,0.866666667
YOR230W,1.033333333
YOR231W,0.3
YOR233W,0.116666667
YOR234C,5
YOR236W,0.6
YOR237W,0.416666667
YOR238W,0.383333333
YOR239W,5
YOR241W,1.65
YOR243C,0.666666667
YOR244W,3.466666667
YOR245C,0.683333333
YOR246C,0.283333333
YOR247W,0.933333333
YOR249C,0.3
YOR250C,0.15
YOR251C,4.933333333
YOR252W,1.033333333
YOR253W,0.733333333
YOR254C,5
YOR256C,0.033333333
YOR258W,0.833333333
YOR260W,17.35
YOR261C,2.416666667
YOR262W,5
YOR264W,0.6
YOR265W,0.5
YOR266W,0.566666667
YOR267C,0.4
YOR269W,0.166666667
YOR270C,0.733333333
YOR271C,0.516666667
YOR272W,0.866666667
YOR273C,5
YOR274W,0.2
YOR275C,0.45
YOR276W,5
YOR278W,1.483333333
YOR279C,0.35
YOR281C,3.383333333
YOR283W,1.133333333
YOR284W,1.616666667
YOR285W,2.333333333
YOR286W,5
YOR288C,0.333333333
YOR289W,5
YOR293W,5
YOR295W,13.76666667
YOR296W,0.233333333
YOR298C-A,1.766666667
YOR299W,1.033333333
YOR303W,0.416666667
YOR304W,0.266666667
YOR305W,0.416666667
YOR307C,1.5
YOR308C,0.366666667
YOR310C,0.633333333
YOR312C,5
YOR315W,0.433333333
YOR316C,0.3
YOR317W,5
YOR319W,1.45
YOR320C,0.05
YOR321W,0.15
YOR323C,1.766666667
YOR324C,0.15
YOR326W,2.8
YOR327C,0.166666667
YOR329C,0.216666667
YOR330C,0.283333333
YOR332W,0.166666667
YOR335C,1.8
YOR336W,0.116666667
YOR337W,0.066666667
YOR340C,5
YOR341W,0.45
YOR342C,0.25
YOR347C,7.7
YOR349W,0.266666667
YOR350C,0.516666667
YOR352W,0.3
YOR353C,0.9
YOR354C,1.333333333
YOR355W,0.083333333
YOR356W,0.4
YOR357C,0.483333333
YOR358W,5
YOR359W,0.366666667
YOR360C,0.75
YOR361C,0.85
YOR362C,0.883333333
YOR363C,0.05
YOR367W,21.66666667
YOR370C,0.966666667
YOR371C,0.466666667
YOR372C,0.1
YOR373W,0.533333333
YOR374W,0.683333333
YOR377W,1.716666667
YOR385W,0.916666667
YOR386W,0.466666667
YPL002C,1.6
YPL004C,6.483333333
YPL005W,0.183333333
YPL006W,1.4
YPL007C,0.733333333
YPL008W,1.116666667
YPL011C,0.666666667
YPL013C,0.983333333
YPL014W,0.183333333
YPL015C,0.55
YPL016W,0.1
YPL017C,0.483333333
YPL018W,5
YPL019C,0.283333333
YPL020C,0.35
YPL022W,1.116666667
YPL026C,14.65
YPL028W,1.95
YPL029W,0.733333333
YPL030W,0.266666667
YPL031C,3.616666667
YPL032C,0.4
YPL034W,5
YPL037C,5
YPL038W,1.583333333
YPL040C,5
YPL041C,0.9
YPL043W,0.366666667
YPL045W,0.5
YPL046C,0.083333333
YPL047W,0.35
YPL048W,0.75
YPL049C,0.433333333
YPL050C,0.116666667
YPL051W,1.2
YPL052W,1.216666667
YPL053C,0.45
YPL055C,0.25
YPL057C,0.55
YPL058C,5
YPL059W,1.566666667
YPL060W,0.483333333
YPL061W,1.916666667
YPL063W,0.65
YPL064C,2.883333333
YPL065W,4.316666667
YPL066W,0.333333333
YPL067C,0.75
YPL068C,0.55
YPL069C,1.583333333
YPL071C,1.016666667
YPL072W,0.883333333
YPL074W,0.666666667
YPL075W,0.6
YPL076W,1.166666667
YPL079W,1.4
YPL081W,2.816666667
YPL082C,1
YPL083C,0.416666667
YPL084W,0.45
YPL086C,0.533333333
YPL089C,0.533333333
YPL090C,1.666666667
YPL091W,0.583333333
YPL093W,0.466666667
YPL094C,2.616666667
YPL096W,1.8
YPL097W,0.55
YPL100W,0.933333333
YPL101W,1.25
YPL103C,0.233333333
YPL104W,1.083333333
YPL105C,0.1
YPL106C,1.683333333
YPL107W,1.233333333
YPL109C,1.833333333
YPL110C,5
YPL111W,1.15
YPL112C,3
YPL115C,1
YPL116W,5
YPL117C,2.266666667
YPL118W,0.266666667
YPL119C,0.3
YPL120W,0.4
YPL122C,0.766666667
YPL125W,3.566666667
YPL126W,0.916666667
YPL127C,0.583333333
YPL128C,0.766666667
YPL129W,4.183333333
YPL133C,0.2
YPL134C,3.016666667
YPL135W,0.416666667
YPL138C,0.666666667
YPL139C,5
YPL140C,0.483333333
YPL144W,5
YPL146C,0.55
YPL148C,5
YPL149W,5
YPL150W,0.15
YPL151C,2.066666667
YPL152W,5
YPL153C,0.033333333
YPL155C,5
YPL158C,0.033333333
YPL160W,1.35
YPL161C,0.65
YPL162C,0.033333333
YPL166W,0.8
YPL168W,1.783333333
YPL169C,0.683333333
YPL170W,5
YPL174C,0.166666667
YPL176C,0.05
YPL177C,0.45
YPL178W,1.45
YPL181W,0.483333333
YPL183C,0.35
YPL183W-A,38.3
YPL184C,1.083333333
YPL188W,1.433333333
YPL190C,0.633333333
YPL191C,5
YPL193W,0.5
YPL194W,0.266666667
YPL195W,5.516666667
YPL196W,6.85
YPL198W,1.366666667
YPL199C,0.25
YPL202C,0.583333333
YPL203W,0.416666667
YPL204W,0.416666667
YPL206C,0.3
YPL207W,2.733333333
YPL208W,0.483333333
YPL209C,1.3
YPL210C,0.883333333
YPL211W,0.666666667
YPL212C,2.516666667
YPL213W,2.916666667
YPL214C,1.283333333
YPL216W,0.866666667
YPL219W,0.233333333
YPL220W,1.266666667
YPL221W,5
YPL222W,0.416666667
YPL223C,1.333333333
YPL225W,0.566666667
YPL226W,0.55
YPL227C,5
YPL228W,0.55
YPL229W,1.4
YPL231W,0.316666667
YPL232W,0.233333333
YPL233W,0.433333333
YPL234C,1.25
YPL235W,4.166666667
YPL239W,0.416666667
YPL241C,0.733333333
YPL242C,5
YPL243W,0.616666667
YPL247C,1
YPL249C,5
YPL250C,5
YPL254W,0.466666667
YPL256C,0.083333333
YPL259C,0.616666667
YPL260W,0.95
YPL263C,0.483333333
YPL265W,0.116666667
YPL267W,0.083333333
YPL268W,0.05
YPL269W,0.5
YPL270W,0.95
YPL271W,5
YPL273W,2.15
YPL274W,0.266666667
YPL280W,5
YPR002W,0.566666667
YPR003C,0.583333333
YPR004C,5
YPR006C,1
YPR008W,0.283333333
YPR016C,1.15
YPR017C,2.566666667
YPR018W,0.4
YPR019W,5
YPR020W,0.416666667
YPR022C,0.333333333
YPR023C,1.166666667
YPR024W,0.866666667
YPR025C,1.4
YPR029C,0.45
YPR031W,0.2
YPR032W,0.766666667
YPR033C,0.75
YPR034W,12.7
YPR035W,1.216666667
YPR036W,3.716666667
YPR037C,0.55
YPR040W,2.15
YPR041W,3.1
YPR043W,4.4
YPR045C,0.966666667
YPR046W,1.733333333
YPR047W,5.05
YPR049C,1.216666667
YPR051W,3.916666667
YPR056W,0.216666667
YPR057W,5
YPR060C,0.05
YPR061C,0.183333333
YPR062W,5
YPR063C,0.4
YPR065W,0.866666667
YPR066W,0.5
YPR067W,0.3
YPR068C,0.1
YPR070W,0.416666667
YPR071W,2.75
YPR072W,0.433333333
YPR073C,0.733333333
YPR075C,1.066666667
YPR079W,4.2
YPR080W,0.933333333
YPR081C,0.633333333
YPR083W,0.55
YPR086W,0.283333333
YPR091C,0.85
YPR097W,0.316666667
YPR098C,1.083333333
YPR100W,5
YPR101W,5
YPR102C,1.183333333
YPR103W,5
YPR104C,0.666666667
YPR105C,0.583333333
YPR106W,0.233333333
YPR107C,2.433333333
YPR108W,5
YPR111W,0.266666667
YPR112C,0.266666667
YPR113W,0.283333333
YPR114W,0.45
YPR115W,0.05
YPR116W,16
YPR118W,5
YPR119W,0.366666667
YPR120C,0.733333333
YPR122W,0.883333333
YPR124W,1.333333333
YPR125W,0.733333333
YPR127W,1.533333333
YPR128C,0.65
YPR129W,0.5
YPR131C,2.333333333
YPR132W,0.716666667
YPR133C,1.433333333
YPR134W,0.566666667
YPR135W,0.816666667
YPR137W,1.316666667
YPR138C,23.68333333
YPR139C,2.816666667
YPR140W,0.433333333
YPR141C,0.45
YPR143W,1.1
YPR144C,0.65
YPR147C,0.133333333
YPR148C,0.633333333
YPR152C,20.23333333
YPR153W,0.316666667
YPR154W,6.4
YPR155C,0.683333333
YPR156C,0.583333333
YPR159W,5.4
YPR161C,0.2
YPR162C,1.116666667
YPR163C,1.116666667
YPR167C,0.9
YPR168W,0.916666667
YPR169W,0.833333333
YPR171W,1.083333333
YPR172W,2.366666667
YPR173C,0.95
YPR174C,2.316666667
YPR175W,1.033333333
YPR176C,5
YPR178W,0.95
YPR179C,0.5
YPR180W,1.416666667
YPR183W,0.05
YPR184W,0.3
YPR185W,0.233333333
YPR186C,1.65
YPR187W,5
YPR188C,0.1
YPR189W,0.533333333
YPR190C,0.45
YPR191W,5.866666667
